Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Santa Monica Pico,,(310) 752-1155,"2121 Cloverfield Blvd Santa Monica, CA 90404",https://www.wholefoodsmarket.com/stores/santamonicapico,-118.465394,"34.02194"",
",santamonicapico,CA
Silver Lake,,(323) 378-3891,"2520 Glendale Blvd Los Angeles, CA 90039",https://www.wholefoodsmarket.com/stores/silverlake,-118.258569,"34.1028973""",silverlake,CA
West Los Angeles,,(310) 996-8840,"11666 National Blvd Los Angeles, CA 90064",https://www.wholefoodsmarket.com/stores/westlosangeles,-118.438023,"34.022596"",",westlosangeles,CA
Arroyo,,(626) 204-2266,"465 S Arroyo Pkwy Pasadena, CA 91105",https://www.wholefoodsmarket.com/stores/arroyo,"-118.14776""","34.1381"",
 ",arroyo,CA
Venice,,(310) 566-9480,"225 Lincoln Blvd Venice, CA 90291",https://www.wholefoodsmarket.com/stores/venice,"-118.46977""","34.001301"",",venice,CA
Culver City,,(424) 434-7960,"3377 S. La Cienega Blvd Los Angeles, CA 90016",https://www.wholefoodsmarket.com/stores/culvercity,-118.372746,"34.027058"",",culvercity,CA
Pasadena,,(626) 351-5994,"3751 E Foothill Blvd Pasadena, CA 91107",https://www.wholefoodsmarket.com/stores/pasadena,-118.072185,34.15110506,pasadena,CA
Downtown Los Angeles,,(213) 873-4745,"788 S Grand Ave Los Angeles, CA 90017",https://www.wholefoodsmarket.com/stores/downtownlosangeles,-118.257533,"34.045919"",",downtownlosangeles,CA
Playa Vista,,(310) 862-9900,"12746 W Jefferson Blvd Playa Vista, CA 90094",https://www.wholefoodsmarket.com/stores/playavista,-118.418242,33.97693119,playavista,CA
Plaza El Segundo,,(310) 333-1900,"760 S Sepulveda Blvd El Segundo, CA 90245",https://www.wholefoodsmarket.com/stores/elsegundo,-118.392800,33.90631911,elsegundo,CA
Redondo Beach,,(310) 376-6931,"405 N Pacific Coast Hwy Redondo Beach, CA 90277",https://www.wholefoodsmarket.com/stores/redondobeach,-118.389355,"33.847366"",",redondobeach,CA
Upland,,(909) 579-2670,"2153 W Baseline Rd Upland, CA 91784",https://www.wholefoodsmarket.com/stores/upland,-117.692489,"34.122944"",",upland,CA
Torrance,,(310) 257-8700,"2655 Pacific Coast Hwy Torrance, CA 90505",https://www.wholefoodsmarket.com/stores/torrance,-118.330984,"33.792447"",",torrance,CA
Long Beach Lakewood,,(562) 548-1840,"3881 Lakewood Blvd Long Beach, CA 90808",https://www.wholefoodsmarket.com/stores/longbeachlakewood,-118.144204,"33.829837"",",longbeachlakewood,CA
Brea,,(714) 528-7400,"3301 E Imperial Hwy Brea, CA 92823",https://www.wholefoodsmarket.com/stores/brea,-117.851382,"33.91008"",
",brea,CA
Long Beach,,(562) 598-8687,"6400 E Pacific Coast Hwy Long Beach, CA 90803",https://www.wholefoodsmarket.com/stores/longbeach,-118.111403,"33.757522"",",longbeach,CA
Huntington Beach,,(657) 200-4200,"7881 Edinger Ave  Huntington Beach, CA 92647",https://www.wholefoodsmarket.com/stores/huntingtonbeach,-117.990514,33.73120892,huntingtonbeach,CA
Brookhurst,,(714) 594-6850,"10081 Adams Ave Huntington Beach, CA 92646",https://www.wholefoodsmarket.com/stores/brookhurst,-117.952253,"33.673401"",",brookhurst,CA
Jamboree,,(714) 566-7650,"2847 Park Ave Tustin, CA 92782",https://www.wholefoodsmarket.com/stores/tustin,"-117.8256""
","33.6963"",
 ",tustin,CA
Newport Beach,,(949) 999-8572,"415 Newport Center Dr Newport Beach, CA 92660",https://www.wholefoodsmarket.com/stores/newport,-117.873809,33.61662616,newport,CA
Irvine,,(949) 777-8500,"8525 Irvine Center Dr Irvine, CA 92618",https://www.wholefoodsmarket.com/stores/irvine,-117.744356,33.64616259,irvine,CA
Laguna Beach,,(949) 376-7888,"283 Broadway St Laguna Beach, CA 92651",https://www.wholefoodsmarket.com/stores/lagunabeach,-117.783815,"33.543856"",",lagunabeach,CA
Laguna Niguel,,(949) 900-5830,"23932 Aliso Creek Rd Laguna Niguel, CA 92677",https://www.wholefoodsmarket.com/stores/lagunaniguel,-117.712557,33.55445742,lagunaniguel,CA
Palm Desert,,(760) 797-8200,"44-459 Town Center Way Palm Desert, CA 92260",https://www.wholefoodsmarket.com/stores/palmdesert,-116.399894,"33.725591"",",palmdesert,CA
Del Mar,,(858) 436-9800,"2600 Via De La Valle Del Mar, CA 92014",https://www.wholefoodsmarket.com/stores/delmar,-117.251956,32.98120192,delmar,CA
La Jolla,,(858) 642-6700,"8825 Villa La Jolla Dr La Jolla, CA 92037",https://www.wholefoodsmarket.com/stores/lajolla,-117.230611,"32.868764"",",lajolla,CA
Hillcrest,,(619) 294-2800,"711 University Ave San Diego, CA 92103",https://www.wholefoodsmarket.com/stores/sandiego,-117.158201,"32.748193"",",sandiego,CA
Pikes Peak,,(719) 531-9999,"7635 N Academy Blvd Colorado Springs, CO 80920",https://www.wholefoodsmarket.com/stores/ppk,-104.797551,38.94201627,ppk,CO
Roaring Fork,,(970) 927-1500,"340 Reed St Basalt, CO 81621",https://www.wholefoodsmarket.com/stores/roaringfork,-107.082761,"39.3870291""",roaringfork,CO
Frisco,,(970) 668-9400,"261 Lusher Ct Frisco, CO 80443",https://www.wholefoodsmarket.com/stores/frisco,-106.100429,"39.5885327""",frisco,CO
Ideal Market Boulder,,(303) 443-1354,"1275 Alpine Ave Boulder, CO 80304",https://www.wholefoodsmarket.com/stores/idealmarket,"-105.28081""","40.026016"",",idealmarket,CO
Pearl,,(303) 545-6611,"2905 Pearl St Boulder, CO 80301",https://www.wholefoodsmarket.com/stores/boulder,"-105.25593""","40.023856"",",boulder,CO
Boulder Table Mesa,,(303) 376-6980,"695 S Broadway Boulder, CO 80305",https://www.wholefoodsmarket.com/stores/bouldertablemesa,-105.248489,"39.983106"",",bouldertablemesa,CO
Superior,,(720) 274-1415,"303 Marshall Rd Superior, CO 80027",https://www.wholefoodsmarket.com/stores/superior,-105.167913,"39.9565471""",superior,CO
Colfax,,(303) 277-1339,"14357 W Colfax Ave Golden, CO 80401",https://www.wholefoodsmarket.com/stores/colfax,-105.161477,"39.736505"",",colfax,CO
Longmont,,(720) 438-2550,"1250 South Hover Rd Longmont, CO 80501",https://www.wholefoodsmarket.com/stores/longmont,-105.129445,40.14519213,longmont,CO
Governor's Ranch,,(303) 586-5220,"5155 S Wadsworth Blvd Littleton, CO 80123",https://www.wholefoodsmarket.com/stores/governorsranch,-105.092234,"39.623154"",",governorsranch,CO
Belmar,,(303) 935-5000,"444 S Wadsworth Blvd Lakewood, CO 80226",https://www.wholefoodsmarket.com/stores/belmar,-105.080854,39.70861913,belmar,CO
Fort Collins,,(970) 267-9200,"2201 S College Ave Fort Collins, CO 80525",https://www.wholefoodsmarket.com/stores/fortcollins,-105.078926,"40.558999"",",fortcollins,CO
Bradburn,,(303) 439-7000,"4451 Main St Westminster, CO 80031",https://www.wholefoodsmarket.com/stores/bradburn,-105.044668,"39.913407"",",bradburn,CO
Union Station,,(720) 572-8800,"1701 Wewatta St Denver, CO 80202",https://www.wholefoodsmarket.com/stores/unionstation,-105.001449,"39.754583"",",unionstation,CO
Washington Park,,(303) 733-6201,"1111 S Washington St Denver, CO 80210",https://www.wholefoodsmarket.com/stores/washingtonpark,-104.979965,"39.695988"",",washingtonpark,CO
Capitol Hill,,(720) 643-1750,"900 E 11th Ave Denver, CO 80218",https://www.wholefoodsmarket.com/stores/capitolhill,"-104.97578""","39.733292"",",capitolhill,CO
SouthGlenn,,(303) 996-3660,"6853 S York  Centennial, CO 80122",https://www.wholefoodsmarket.com/stores/southglenn,-104.962116,"39.592051"",",southglenn,CO
Cherry Creek,,(720) 941-4100,"2375 E 1st Ave Denver, CO 80206",https://www.wholefoodsmarket.com/stores/cherrycreek,-104.957942,39.71852283,cherrycreek,CO
Colorado Blvd,,(303) 691-0101,"870 S Colorado Blvd Glendale, CO 80246",https://www.wholefoodsmarket.com/stores/coloradoblvd,-104.939652,"39.700741"",",coloradoblvd,CO
Highlands Ranch,,(303) 470-6003,"9366 S Colorado Blvd Highlands Ranch, CO 80126",https://www.wholefoodsmarket.com/stores/highlandsranch,-104.942097,"39.545043"",",highlandsranch,CO
Tamarac,,(303) 488-2000,"7400 E Hampden Ave Denver, CO 80231",https://www.wholefoodsmarket.com/stores/tamarac,-104.901844,"39.652019"",",tamarac,CO
Castle Rock,,(720) 673-4700,"6384 Promenade Pkwy Castle Rock, CO 80108",https://www.wholefoodsmarket.com/stores/castlerock,"-104.87755""","39.42338"",
",castlerock,CO
Greenwich,,(203) 661-0631,"90 E Putnam Ave Greenwich, CT 06830",https://www.wholefoodsmarket.com/stores/greenwich,"-73.623931""","41.033122"",",greenwich,CT
Danbury,,(203) 730-0599,"5C Sugar Hollow Rd Danbury, CT 06810",https://www.wholefoodsmarket.com/stores/danbury,"-73.475708""","41.377866"",",danbury,CT
Darien,,(203) 662-0577,"150 Ledge Rd Darien, CT 06820",https://www.wholefoodsmarket.com/stores/darien,"-73.476173""","41.073271"",",darien,CT
Westport,,(203) 227-6858,"399 Post Rd W Westport, CT 06880",https://www.wholefoodsmarket.com/stores/westport,"-73.379973""","41.128085"",",westport,CT
Fairfield,,(203) 319-9544,"350 Grasmere Ave Fairfield, CT 06824",https://www.wholefoodsmarket.com/stores/fairfield,"-73.240134""","41.158234"",",fairfield,CT
Milford,,(203) 874-0883,"1686 Boston Post Road Milford, CT 06460",https://www.wholefoodsmarket.com/stores/milford,"-73.025162""","41.248251"",",milford,CT
Avon Village,,(860) 777-2070,"50 Climax Rd Avon, CT 06001",https://www.wholefoodsmarket.com/stores/avonvillage,"-72.838305""","41.811769"",",avonvillage,CT
Bishops Corner,,(860) 523-7174,"340 N Main St West Hartford, CT 06117",https://www.wholefoodsmarket.com/stores/bishopscorner,"-72.745477""","41.784729"",",bishopscorner,CT
West Hartford,,(860) 523-8500,"50 Raymond Rd West Hartford, CT 06107",https://www.wholefoodsmarket.com/stores/westhartford,-72.7389321,41.76096264,westhartford,CT
Glastonbury,,(860) 652-9800,"55 Welles St Glastonbury, CT 06033",https://www.wholefoodsmarket.com/stores/glastonbury,"-72.607763""","41.714842"",",glastonbury,CT
South Windsor,,(860) 474-4100,"800 Evergreen Way South Windsor, CT 06074",https://www.wholefoodsmarket.com/stores/southwindsor,-72.5560265,41.81563581,southwindsor,CT
Pearl District Portland,,(503) 525-4343,"1210 NW Couch St Portland, OR 97209",https://www.wholefoodsmarket.com/stores/pearl,-122.683434,"45.523508"",",pearl,OR
Tenleytown,,(202) 237-5800,"4530 40th St NW Washington, DC 20016",https://www.wholefoodsmarket.com/stores/tenley,"-77.079298""","38.949055"",",tenley,DC
Glover Park,,(202) 747-5570,"2323 Wisconsin Ave, NW Washington, DC 20007",https://www.wholefoodsmarket.com/stores/gloverpark,"-77.071286""","38.920936"",",gloverpark,DC
Historic Walter Reed,,(202) 846-6680,"7130 12th Street NW Washington, DC 20012",https://www.wholefoodsmarket.com/stores/historicwalterreed,-77.0281346,"38.9765737""",historicwalterreed,DC
Foggy Bottom,,(202) 296-1660,"2201 I Street NW Washington, DC 20037",https://www.wholefoodsmarket.com/stores/foggybottom,"-77.049016""","38.900843"",",foggybottom,DC
P Street,,(202) 332-4300,"1440 P Street NW Washington, DC 20005",https://www.wholefoodsmarket.com/stores/pstreet,"-77.033419""","38.909371"",",pstreet,DC
Florida Avenue,,(202) 519-3400,"967 Florida Avenue NW Washington, DC 20001",https://www.wholefoodsmarket.com/stores/floridaavenue,"-77.0247""
 ","38.9196"",
 ",floridaavenue,DC
South Capitol Hill,,(202) 469-7280,"101 H St SE Washington, DC 20003",https://www.wholefoodsmarket.com/stores/southcapitolhill,"-77.005132""","38.88026"",
",southcapitolhill,DC
H Street,,(202) 469-7410,"600 H St NE Washington, DC 20002",https://www.wholefoodsmarket.com/stores/hstreet,"-76.998054""","38.900447"",",hstreet,DC
Tenleytown,,(202) 237-5800,"4530 40th St NW Washington, DC 20016",https://www.wholefoodsmarket.com/stores/tenley,"-77.079298""","38.949055"",",tenley,DC
Glover Park,,(202) 747-5570,"2323 Wisconsin Ave, NW Washington, DC 20007",https://www.wholefoodsmarket.com/stores/gloverpark,"-77.071286""","38.920936"",",gloverpark,DC
Historic Walter Reed,,(202) 846-6680,"7130 12th Street NW Washington, DC 20012",https://www.wholefoodsmarket.com/stores/historicwalterreed,-77.0281346,"38.9765737""",historicwalterreed,DC
Foggy Bottom,,(202) 296-1660,"2201 I Street NW Washington, DC 20037",https://www.wholefoodsmarket.com/stores/foggybottom,"-77.049016""","38.900843"",",foggybottom,DC
P Street,,(202) 332-4300,"1440 P Street NW Washington, DC 20005",https://www.wholefoodsmarket.com/stores/pstreet,"-77.033419""","38.909371"",",pstreet,DC
Florida Avenue,,(202) 519-3400,"967 Florida Avenue NW Washington, DC 20001",https://www.wholefoodsmarket.com/stores/floridaavenue,"-77.0247""
 ","38.9196"",
 ",floridaavenue,DC
South Capitol Hill,,(202) 469-7280,"101 H St SE Washington, DC 20003",https://www.wholefoodsmarket.com/stores/southcapitolhill,"-77.005132""","38.88026"",
",southcapitolhill,DC
H Street,,(202) 469-7410,"600 H St NE Washington, DC 20002",https://www.wholefoodsmarket.com/stores/hstreet,"-76.998054""","38.900447"",",hstreet,DC
Destin,,(850) 269-7400,"4402 Legendary Dr Destin, FL 32541",https://www.wholefoodsmarket.com/stores/destin,-86.4200384,30.39023957,destin,FL
